3 2D08 0.5026 6.598 2
3 2D08 0.4826 6.598 1
3 2D14 0.7926 9.72002 2
3 2D14 0.7926 9.72002 2
3 2D14 0.7926 9.72002 2
3 2D14 0.6626 9.72002 1
3 2D14 0.6626 9.72002 1
3 2D14 0.6626 9.72002 1
4 A181 0.1040 8.97795 1
4 A181 0.1040 8.97795 1
4 A181 0.1040 8.97795 1
4 A179 0.2442 8.92578 1
4 A179 0.3442 8.92578 2
4 A179 0.3442 8.92578 2
4 A179 0.2442 8.92578 1
4 A179 0.3442 8.92578 2
4 A179 0.2442 8.92578 1
4 A174 0.0147 8.84231 1
4 A174 0.0147 8.84231 1
4 A174 0.2447 8.84231 2
4 A174 0.2447 8.84231 2
4 A174 0.2447 8.84231 2
4 A174 0.0147 8.84231 1
4 A154 0.1847 7.20787 2
4 A154 0.1847 7.20787 2
4 A154 0.1847 7.20787 2
4 C05 0.3059 9.20517 1
4 C05 0.7659 9.20517 2
4 C05 0.3059 9.20517 1
4 C05 0.7659 9.20517 2
4 C05 0.3059 9.20517 1
4 C05 0.7659 9.20517 2
4 AX4 0.0635 8.83191 1
4 AX4 0.1035 8.83191 2
4 AX4 0.0635 8.83191 1
4 AX4 0.1035 8.83191 2
4 AX4 0.0635 8.83191 1
4 AX4 0.1035 8.83191 2
4 A149 0.0543 7.11117 2
4 A149 0.0543 7.11117 2
4 A149 0.0543 7.11117 2
4 C10 0.3059 9.48792 1
4 C10 0.3059 9.48792 1
4 C10 0.3059 9.48792 1
4 A144 0.3139 6.74852 2
4 A144 0.3139 6.74852 2
4 A144 0.3139 6.74852 2
4 C15 0.2659 9.77152 1
4 C15 0.2659 9.77152 1
4 C15 0.2659 9.77152 1
4 C21 0.4559 10.09 1
4 C21 0.4559 10.09 1
4 C21 0.4559 10.09 1
4 A134 0.0145 6.48767 2
4 A134 0.0145 6.48767 2
4 A134 0.0145 6.48767 2
4 C62 0.5059 11.4654 1
4 C62 0.8059 11.4654 2
4 C62 0.5059 11.4654 1
4 C62 0.8059 11.4654 2
4 C62 0.5059 11.4654 1
4 C62 0.8059 11.4654 2
4 C69 1.0059 11.7328 2
4 C69 1.0059 11.7328 2
4 C69 1.0059 11.7328 2
4 C72 0.8459 12.0181 2
4 C72 0.8459 12.0181 2
